,author_id,username,display_name,author_desc,author_location,followers,following,tweets count,tweet_id,conversation_id,tweet_lang,tweet_date,text,retweet_count,reply_count,like_count,quote_count,reply_to,geo,clean_mentions,clean_annotations,clean_urls,clean_hashtags,conversation_ref,author_ref,tweet_type_ref
2053,99448194,Viperfish303,☠ホウライエソ☠,"御機嫌よう、ホウライエソと申します。
趣味の一環で #acid を嗜んでおります。
御用でない方や面識が無い方のフォローご遠慮願います。
P.S. botが30分に一度、本人に代わって要らぬツイートをします。","Rapture, Atlantic Ocean.",315,303,790569,1423234442961711104,1423234442961711104,ja,2021-08-05 10:48:28+00:00,K-HANDにポール・ジョンソンだもんなあ…。,0,0,0,0,[],[],[],"K-HAND, ポール・ジョンソン",[],[],[],[],[]
2054,2942692711,sekainoaochang,ゾウィ,DJ：ZOWI（GO UP/KUNI HOUSE）。テクノをはじめとする電子音楽が主。またある時は女優ソングディガー。好きなタイプは松たか子。柴犬推し。ブログとDJ MIXはオサボり男。しかし、数々の妄想企画を実現に向けて始動。https://t.co/ih5zt38She https://t.co/IFxt77LD8J,埼玉県,1299,851,58982,1423232521911758848,1423232521911758848,ja,2021-08-05 10:40:50+00:00,K-AlexiってずっとK-HANDの変名義だと勘違いしてた。,0,1,0,0,[],[],[],"Alexi, K-HAND",[],[],[],[],[]
2055,860618959082663936,Legougz,Gougz,Science Po Nanterre Pics in Paris & Dijon,[],97,488,18195,1423232403334705152,1423232403334705152,en,2021-08-05 10:40:21+00:00,"RT @Coldcut: RIP K-Hand &amp; Paul Johnson. 
Techno &amp; house legends &amp; great people. 

From Chicago the root of house, Johnson was wheelchair bo…",12,0,0,0,[],[],Coldcut,"K-Hand, Paul Johnson, Chicago, Johnson",[],[],1423225743128076289,164708961,retweeted
2056,2887659192,yusasabi,ﾕｻｻﾋﾞ,artist,[],755,639,10182,1423232004749885440,1423232004749885440,ja,2021-08-05 10:38:46+00:00,K-Handさま...🕊,0,0,0,0,[],[],[],[],[],[],[],[],[]
2057,517722845,glooit,gloo.it,"Il portale dei siti italiani. Una raccolta di siti suggeriti dagli utenti, punto di riferimento per promuovere gratis la tua attività.",[],968,3763,103849,1423230681925230592,1423230681925230592,it,2021-08-05 10:33:31+00:00,"Morta la dj K-Hand, la pioniera del djing mondiale soprannominata ""The first lady of Detroit""

leggi su Gloo
https://t.co/oxRe26x4rs
#gloo #ecosistemaonline",0,0,0,0,[],[],[],[],https://www.gloo.it/morta-la-dj-k-hand-la-pioniera-del-djing-mondiale-soprannominata-the-first-lady-of-detroit/,"gloo, ecosistemaonline",[],[],[]
2058,23989515,I_Skream,Oliver Jones,BOOK: jim.oregan@paradigmagency.com / michael.harvey-bray@paradigmagency.com NA/SA: bshprits@paradigmagency.com MGMT: scott@ecce.ltd,At The After Party.....,173693,5771,75463,1423230670185324544,1423230670185324544,en,2021-08-05 10:33:28+00:00,RT @ukmele: I hope everyone plays lots of Paul Johnson &amp; K Hand this weekend. RIP to 2 absolute legends 💔,20,0,0,0,[],[],ukmele,"Paul Johnson, K Hand",[],[],1423002052658143236,23000031,retweeted
2059,1270524573537058816,_gnit,gnit,,Osaka Japan,13,4,1604,1423229380981972992,1423229380981972992,en,2021-08-05 10:28:21+00:00,"RT @j37h3r: Losing K Hand and Paul Johnson on the same day, today was tough. https://t.co/674rSZWyYN",8,0,0,0,[],[],j37h3r,"K Hand, Paul Johnson",https://twitter.com/j37h3r/status/1423084939952758787/photo/1,[],1423084939952758787,14245683,retweeted
2060,1205157998982598656,NightoutI,Nightout_India,"GLOBAL UNDERGROUND MUSIC COMMUNITY
VIDEO PROMOTION
EVENT PROMOTION",DELHI,20,102,334,1423228973241147392,1423228973241147392,en,2021-08-05 10:26:44+00:00,RT @I_Skream: Paul Johnson and K Hand....... 💔🙏,20,0,0,0,[],[],I_Skream,"Paul Johnson, K Hand",[],[],1423016779102703616,23989515,retweeted
2061,471041776,Thr3eGod,CROUD,Jinchuuriki,"East London, South Africa",1929,110,195825,1423227975709888512,1423227975709888512,en,2021-08-05 10:22:46+00:00,RT @chrislake: RIP K Hand &amp; Paul Johnson.   Such a shame☹️.  .,18,0,0,0,[],[],chrislake,"K Hand, Paul Johnson",[],[],1423003815851089920,10230192,retweeted
2062,175163263,42Kmi,🇺🇦 🇵🇸#BlackLivesMatter #EndSARS #StopAsianHate,"🇳🇬

Following Igbos, Nigerians, and Africans. Tweet your flag and I'll follow.

Creator of @LagDrop: Router-based anti-lag solution 

Love one another.",NNID: 42Kmi.com; LagDrop.com,1536,2246,800665,1423227796537630720,1423227796537630720,en,2021-08-05 10:22:03+00:00,"RT @beatport: RIP K-HAND. 

https://t.co/BI7vGJQdQY",20,0,0,0,[],[],beatport,[],https://www.beatportal.com/feed-beatportal/legendary-detroit-house-and-techno-veteran-k-hand-has-died/,[],1422838801735507972,31141686,retweeted
2063,46604654,matthew_dotco,Matthew Roberts,(He/him) Sydney Based Motion and Animation.,"Mona Vale, Sydney",916,665,11544,1423226862491242496,1423226862491242496,en,2021-08-05 10:18:20+00:00,"RT @Coldcut: RIP K-Hand &amp; Paul Johnson. 
Techno &amp; house legends &amp; great people. 

From Chicago the root of house, Johnson was wheelchair bo…",12,0,0,0,[],[],Coldcut,"K-Hand, Paul Johnson, Chicago, Johnson",[],[],1423225743128076289,164708961,retweeted
2064,1921224672,N_Molle,Nicolas Mollé,"Journaliste red chef La lettre du spectacle - CDP n° 90765 - Auteur ""Tout le monde sait qui a tué Steve"" - MP pour Signal",Nantes,3591,1105,33988,1423226562049105920,1423226562049105920,en,2021-08-05 10:17:09+00:00,"RT @Coldcut: RIP K-Hand &amp; Paul Johnson. 
Techno &amp; house legends &amp; great people. 

From Chicago the root of house, Johnson was wheelchair bo…",12,0,0,0,[],[],Coldcut,"K-Hand, Paul Johnson, Chicago, Johnson",[],[],1423225743128076289,164708961,retweeted
2065,749741820,DavidThedoc1210,Ewan McTeagle,"虐殺ゾンビ

all views are my own",Hell is other people,191,685,1861,1423226282595307520,1423226282595307520,en,2021-08-05 10:16:02+00:00,"@maryannehobbs play some Paul Johnson please. We are losing our heroes too fast.
K Hand too Rest In Power",0,1,1,0,20612033.0,[],maryannehobbs,Paul Johnson,[],[],[],[],[]
2066,99448194,Viperfish303,☠ホウライエソ☠,"御機嫌よう、ホウライエソと申します。
趣味の一環で #acid を嗜んでおります。
御用でない方や面識が無い方のフォローご遠慮願います。
P.S. botが30分に一度、本人に代わって要らぬツイートをします。","Rapture, Atlantic Ocean.",315,303,790569,1423226016017784832,1423226016017784832,ja,2021-08-05 10:14:59+00:00,"https://t.co/yKXwMC8X71
謹んでお悔やみ申し上げます…。
K-HANDのアシッド、大好きでした…。",0,0,0,0,[],[],[],K-HAND,https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56,[],[],[],[]
2067,960526116816674816,SharmanSomerset,Andy Sharman 🇺🇦🕊✌️,"Hello, I chat a lot about music, placemaking, crime, politics, sport, & a shed ton of other random shite. MD ANT 😉 Follow @KYN_POD for chilled #KYN vibes x",South West England,2516,4025,70593,1423225934396678144,1423225934396678144,en,2021-08-05 10:14:39+00:00,"RT @Coldcut: RIP K-Hand &amp; Paul Johnson. 
Techno &amp; house legends &amp; great people. 

From Chicago the root of house, Johnson was wheelchair bo…",12,0,0,0,[],[],Coldcut,"K-Hand, Paul Johnson, Chicago, Johnson",[],[],1423225743128076289,164708961,retweeted
2068,92148124,Myishiacb,My-Ishia Cason-Brown,Auto Correct won't let me be great!!!,Hollywood! DTLA!!,1202,2875,30110,1423225849310892032,1423225849310892032,en,2021-08-05 10:14:19+00:00,"RT @beatport: RIP K-HAND. 

https://t.co/BI7vGJQdQY",20,0,0,0,[],[],beatport,[],https://www.beatportal.com/feed-beatportal/legendary-detroit-house-and-techno-veteran-k-hand-has-died/,[],1422838801735507972,31141686,retweeted
2069,164708961,Coldcut,Coldcut,,"London, UK",13168,423,2932,1423225743128076288,1423225743128076288,en,2021-08-05 10:13:54+00:00,"RIP K-Hand &amp; Paul Johnson. 
Techno &amp; house legends &amp; great people. 

From Chicago the root of house, Johnson was wheelchair bound for decades but kept DJing. 

K-Hand was Detroit's 1st female DJ, named the 'First Lady of Detroit'. 

This K Hand set is 🔥 
https://t.co/g0lJWpn7R2",12,1,41,0,[],[],[],"K-Hand, Paul Johnson, Chicago, Johnson, Detroit, Detroit",https://www.youtube.com/watch?v=fEucYrelTcY,[],[],[],[]
2070,99448194,Viperfish303,☠ホウライエソ☠,"御機嫌よう、ホウライエソと申します。
趣味の一環で #acid を嗜んでおります。
御用でない方や面識が無い方のフォローご遠慮願います。
P.S. botが30分に一度、本人に代わって要らぬツイートをします。","Rapture, Atlantic Ocean.",315,303,790569,1423224866635878400,1423224866635878400,ja,2021-08-05 10:10:25+00:00,&gt;RT 昨日は昨日でK-HANDがお亡くなりになってたのか…。,0,0,0,0,[],[],[],K-HAND,[],[],[],[],[]
2071,475323318,DJMissMana,DjProducer Miss Mana,"'Ifyouhaveityoudon'tneedit.Ifyouneedityoudon'thaveit'Mamof3 /Dj/Producer/Autodidact.Healthy.Osu.#MUSIC ☯️CLOUD A & B, HABIT, DARK TIMES. To be continued...",https://www.planet90.com,292,284,3438,1423223874779553792,1423223874779553792,en,2021-08-05 10:06:28+00:00,"A new repost at my Mixcloud ~

#Tribute and #inmemoriam to a #Music lover ~

#Detroit #acid #deepvibes a #pioneer #respect ~

https://t.co/Y68QKoKtr2

https://t.co/0tWSMSSjVu https://t.co/6jbLn8U7Yp",0,0,0,0,[],[],[],[],"https://www.mixcloud.com/MissManaTheNRGClub/, https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56, https://twitter.com/DJMissMana/status/1423223874779553797/photo/1","Tribute, inmemoriam, Music, Detroit, acid, deepvibes, pioneer, respect",[],[],[]
2072,966894560268861440,Coffee_Banan,Coffee Banan,"🇧🇪 Belgian Dj who loves Dancing & plays Electronic, Soulful, Urban and Colourful Music. ☕️🍌 🎓 Student @DigitalDJTips & @Point_Blank Music School 🏛","Aalst, België",294,2187,593,1423223186133561344,1423223186133561344,en,2021-08-05 10:03:44+00:00,"Just loved ""In Session: K-Hand"" by Mixmag on @mixcloud https://t.co/GDlhLXTH1I",0,0,0,0,[],[],mixcloud,"In Session, Mixmag",https://www.mixcloud.com/Mixmag/in-session-k-hand/,[],[],[],[]
2073,814781252200972288,Freakbeats_cast,FreaKBeatS EDM podcast | Get yer Freak 🔛,"100K podcast plays is no mistake. 
You came for the beats. 
You are now total freaks.
Subscribe to our podcast on Odysee and all podcasting platforms",Skynet,214,1172,10304,1423221466091433984,1423016779102703616,en,2021-08-05 09:56:54+00:00,@I_Skream I meant and K Hand? Surely nothing more?,0,0,0,0,23989515.0,[],I_Skream,[],[],[],1423016779102703616,23989515,replied_to
2074,814781252200972288,Freakbeats_cast,FreaKBeatS EDM podcast | Get yer Freak 🔛,"100K podcast plays is no mistake. 
You came for the beats. 
You are now total freaks.
Subscribe to our podcast on Odysee and all podcasting platforms",Skynet,214,1172,10304,1423221279126138880,1423016779102703616,en,2021-08-05 09:56:09+00:00,@I_Skream What do you mean K Hand?,0,0,0,0,23989515.0,[],I_Skream,K Hand,[],[],1423016779102703616,23989515,replied_to
2075,1242379411485229056,frankschoschka,Frank,"„Kaputte Straßen und liebenswerte Menschen“ Yann Renoulet, 1987","Friedrichshain, Berlin (Ost)",507,3054,5304,1423220400780189696,1423220400780189696,en,2021-08-05 09:52:40+00:00,"RT @tariqkrim: Detroit techno won’t be the same anymore. K Hand, aka Kelly Hand, my favorite DJ, and producer has left for the stars. I too…",4,0,0,0,[],[],tariqkrim,"Detroit, Kelly Hand",[],[],1422869309529989123,1428461,retweeted
2076,169491289,ChoocLy,Chooc Ly Tan💫,"aka Chooc Ly (pronounced Shock-Lee)
🌶 artist • DJ • event organiser • lecturer

next gig: Body Movements Festival 30.7.22",London,1019,2542,941,1423219510874607616,1423219510874607616,en,2021-08-05 09:49:08+00:00,"RT @cdmblogs: Mourning the loss of techno icon and Detroit pillar Kelli Hand, K-Hand https://t.co/RhRnrpZPv9 - condolences to everyone on t…",5,0,0,0,[],[],cdmblogs,"Detroit, Kelli Hand, K-Hand",https://cdm.link/2021/08/mourning-the-loss-of-techno-icon-and-detroit-pillar-kelli-hand-k-hand/,[],1422904686575816704,15739035,retweeted
2077,493229307,d_akosim,David,,Earth. ,661,455,18580,1423219341248638976,1423219341248638976,en,2021-08-05 09:48:27+00:00,RT @2lanesOfficial: Rest In Peace K Hand and Paul Johnson. Both are integral to so many peoples experiences discovering and exploring this…,5,0,0,0,[],[],2lanesOfficial,"K Hand, Paul Johnson",[],[],1423027167533965315,195429541,retweeted
2078,493229307,d_akosim,David,,Earth. ,661,455,18580,1423219313394298880,1423219313394298880,en,2021-08-05 09:48:21+00:00,RT @MATRiXXMAN: k hand. very thankful to have shared some laughs with you. a true detroit techno visionary and pioneer. i wish you godspeed…,12,0,0,0,[],[],MATRiXXMAN,[],[],[],1422913470572503046,175173313,retweeted
2079,95175362,nagadyun,nagadyun,パンクでSF、ですが発言はあちこち跳びます。ベースと図書館が好き。幅広く関心は持っていたいな、と。,東京都山奥,500,1332,90041,1423218909751091200,1423218909751091200,ja,2021-08-05 09:46:44+00:00,"RT @K_Ishii_70Drums: So sad K Hand is gone...

K Hand が亡くなったそうです。無念。",51,0,0,0,[],[],K_Ishii_70Drums,[],[],[],1422809012953698304,80532664,retweeted
2080,18757120,OncomingTrain,Oncoming Train 💙💙💛,The light at the end of the tunnel. An experiment in relevance. All views unwelcome. Not from Malawi. Not on Facebook. You lucky people.,London,731,2845,8434,1423218676564733952,1423218676564733952,et,2021-08-05 09:45:49+00:00,"RT @unsound: RIP Kelli Hand
https://t.co/2mQyq0Du7b",3,0,0,0,[],[],unsound,[],https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56,[],1423192200796647426,16589570,retweeted
2081,264084031,pirimaipolymer,Callum Lister,Electronic Music Producer techno/house.,"Auckland, NZ",869,4651,16277,1423218438525227008,1423218438525227008,en,2021-08-05 09:44:52+00:00,K.Hand  - Ready For The Darkness https://t.co/2SXhhQSlwp via @YouTube,0,0,0,0,[],[],YouTube,"K.Hand, Ready For The Darkness",https://youtu.be/CpQD-aWBFAk,[],[],[],[]
2082,4883778258,MusicCurationX,MusicCurationX,"Send music PR to MusicCurationX@gmail.com

Also MusicCurationX on FB and IG","Los Angeles, CA",1094,4985,96886,1423217617452507136,1423217617452507136,en,2021-08-05 09:41:36+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
2083,87472767,axunarts,Mateusz Kołodziej,"Polish language and literature teacher, books author, former music blogger (https://t.co/IpbOeVmf37; 2005-21), now reviewer at @slaskaopinia. #axunarts #wolnaszkola","Tarnów, Polska",346,243,9039,1423216905435893760,1423216905435893760,et,2021-08-05 09:38:47+00:00,"RIP Kelli Hand

https://t.co/NGlSfCSNPL",0,0,0,0,[],[],[],[],https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56,[],[],[],[]
2084,24601782,cyberia_mix,robin in 2099 🏳️‍🌈,robin / they/them / gay nerd who is definitely INTERNET CLUB/Wakesleep among others / See You NEXT LEVEL! / pfp/header by panpanya,Snap Pet Café (texas),1984,4984,134942,1423215519415549952,1423003140580732928,en,2021-08-05 09:33:16+00:00,"@chrissytrax losing paul johnson is bad enough, but k hand is the worst sort of double punch",0,0,1,0,19482720.0,[],chrissytrax,paul johnson,[],[],1423003140580732938,19482720,replied_to
2085,24601782,cyberia_mix,robin in 2099 🏳️‍🌈,robin / they/them / gay nerd who is definitely INTERNET CLUB/Wakesleep among others / See You NEXT LEVEL! / pfp/header by panpanya,Snap Pet Café (texas),1984,4984,134942,1423215307372515328,1423215307372515328,en,2021-08-05 09:32:25+00:00,"RT @chrissytrax: Kelli &amp; Paul were legends who changed dance music, but on a personal note they both listened to me and encouraged me when…",36,0,0,0,[],[],chrissytrax,"Kelli, Paul",[],[],1423003140580732938,19482720,retweeted
2086,1477507826,DraganYoshikic,ヨシキッチ,GAY/NO PLACE FOR RACISM/ ¡No pasarán!/ Anger is an Energy/ Music Non Stop,[],726,807,47712,1423214822485753856,1423214822485753856,ja,2021-08-05 09:30:30+00:00,"RT @ken_go: 先日のK Handの急死の報もショックだったけど、子供の頃の銃の事故で脚を失って車椅子でDJしてたポール・ジョンソンはやっぱりすごく印象に残ってるし、すごくリスペクトしてたよ。日本に来たことあったっけ？ すでに90年代の記憶もおぼろげだよね
https:…",12,0,0,0,[],[],ken_go,"K Hand, ポール・ジョンソン, 日本",[],[],1423018334858088450,62210419,retweeted
2087,773631217258430464,DJJonatron,The UK is in a fucking mess.,,United Kingdom,364,545,37526,1423213965413437440,1423213965413437440,en,2021-08-05 09:27:06+00:00,"RT @guardianculture: Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/Lp0e7H6vJe",2,0,0,0,[],[],guardianculture,"Kelli Hand, K-Hand",https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56?CMP=twt_a-culture_b-gdnculture,[],1422904927542603779,46400289,retweeted
2088,111276364,flask_works,フラスコワークス,カニよりエビ。菲迷。,[],690,821,68980,1423213122144260096,1423213122144260096,en,2021-08-05 09:23:44+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
2089,88780460,urxtm,URXTm(ウル),BoomMonkRecordsというプライベートレーベルで「URXTm」名義でやってる「ウル」というドワーフ系おじさんです。 https://t.co/5uaLGrIjKh 昭和51年12月幕張生まれ。 好き テクノ・歌が無い音楽・映画・バイク・妖怪・実話怪談・スーサイドララバイ・漫画・アメコミ,Chiba-city.Chiba-pref.Japan,258,581,88913,1423210952518823936,1423210952518823936,ja,2021-08-05 09:15:07+00:00,"k-handの訃報に続いてポール・ジョンソンの訃報。
残念で仕方がない...。",0,0,0,0,[],[],[],"k-hand, ポール・ジョンソン",[],[],[],[],[]
2090,773631217258430464,DJJonatron,The UK is in a fucking mess.,,United Kingdom,364,545,37526,1423209997136191488,1423209997136191488,en,2021-08-05 09:11:19+00:00,"RT @chrissytrax: Kelli &amp; Paul were legends who changed dance music, but on a personal note they both listened to me and encouraged me when…",36,0,0,0,[],[],chrissytrax,"Kelli, Paul",[],[],1423003140580732938,19482720,retweeted
2091,102838507,BossHernandez4,Reиe HerиΔиdez,he/him ||【=◈︿◈=】|| BLACK LIVES MATTER || 🇸🇻 ||,1600 Pennsylvania Ave,1068,953,34070,1423209693846048768,1423209693846048768,en,2021-08-05 09:10:07+00:00,"RT @Mixmag: Techno pioneer Kelli Hand was officially recognised as the ‘The First Lady Of Detroit’. RIP 🖤

https://t.co/J1wIbRuC8t",97,0,0,0,[],[],Mixmag,"Kelli Hand, The First Lady Of Detroit",https://mixmag.net/read/detroit-techno-legend-k-hand-acacia-died-news,[],1422814559254032384,18672145,retweeted
2092,921881722064474112,KICKIN_atp,“PITCH BLACK” 🎛🎹🎧,"趣味で不定期WEB DJmixやトラックメイクをしている""PITCH BLACK""です🔊🎧中の人はDJ&トラックメイカーのZOEと告知&トラックメイカーのキッキン。DQXプレイヤーでもあるのでそっち系のツイートも。活動履歴はモーメント参照✌️We are 電気の財布🥴 #_pitch_black",日本 東京,291,616,186935,1423209006009442304,1423209006009442304,ja,2021-08-05 09:07:23+00:00,"いやマジでちょっと横になるいきおいで凹んでいる😑  ZOE

203 - K Hand - Global Warning 
https://t.co/wnIxtygBPT",0,0,4,0,[],[],[],K Hand,https://youtu.be/lDVS0wP5qW0,[],[],[],[]
2093,115856930,skks1028,skks,懐疑的。離れてみればバカバカしいし、丁寧に見ればそうでもない。相互フォローこだわらず。同意しないRTには否定的。リプは無視すればそこまで。,[],433,0,81678,1423208841269768192,1423208841269768192,ja,2021-08-05 09:06:44+00:00,RT @amass_jp: サイトmixmagによると、90年代初頭から活躍したデトロイト・ハウス＆テクノのDJ／プロデューサー、“デトロイトのファーストレディ”ことK-Hand（本名：ケリー・ハンド）が死去　https://t.co/d2l0taqSTy,33,0,0,0,[],[],amass_jp,"デトロイト・ハウス＆テクノ, デトロイト, K-Hand, ケリー・ハンド",https://amass.jp/149569/,[],1422808001614737409,229188693,retweeted
2094,96720360,theacidbaby,Remi Yamaguchi,"DJ REMI, Remi Yamaguchi, CHICAGOHOUSE & HOUSEMUSIC DJ. ROUNDHOUSE, NIGHTCLUB, THE OATH etc… booking⇨acidbaby@me.com","TOKYO,JAPAN",829,495,15096,1423208051067088896,1423208051067088896,ja,2021-08-05 09:03:35+00:00,"BIG RESPECT…PJ &amp; K.HAND…

この二人のレコードはいっぱいかけたな～。高校生の頃から思い出が詰まっておる。シカゴとデトロイトの偉大な二人の曲は永遠に残ります。これからもプレイしよう。

#HOUSEMUSIC #CHICAGOHOUSE #DETROITHOUSE #PAULJOHNSON #KHAND #VINYL #VINYLLOVE https://t.co/fn2sXUg9h2",1,0,4,0,[],[],[],"シカゴ, デトロイト",https://twitter.com/theacidbaby/status/1423208051067088896/photo/1,"HOUSEMUSIC, CHICAGOHOUSE, DETROITHOUSE, PAULJOHNSON, KHAND, VINYL, VINYLLOVE",[],[],[]
2095,1008764102,SHPD_NS,Shapednoise,"""DRS X"" EP with @slikback out now! https://t.co/UUNHzvdyNP",Berlin,2110,497,4133,1423207427051343872,1423207427051343872,en,2021-08-05 09:01:07+00:00,RT @moormother: K HAND K HAND K HAND 🙏🏾,4,0,0,0,[],[],moormother,[],[],[],1422913137255272449,20208364,retweeted
2096,1428461,tariqkrim,Tariq KRIM,"Founder and Tech philosopher: @morepolite, @jolicloud, @netvibes. Also @codesouverain, https://t.co/20S1OxXMgV. Ex advisor to 🇫🇷Gov @cnnum, YGL (@wef), TR35 (@mit)","Paris, France",30198,3503,17866,1423207043402551296,1422869309529989120,en,2021-08-05 08:59:35+00:00,"and a last one for the road 
https://t.co/IlaHqXRFtA",0,0,1,0,1428461.0,[],[],[],https://soundcloud.com/platform/k-handbr?in=khand/sets/k-hand-streams,[],1422869309529989123,1428461,replied_to
2097,195305256,sablions,Sablions 🎈,Pendant la chute on croit toujours voler. // J’y raconte des trucs : @pensees_ecrites,Paris FR,280,455,4296,1423205858935255040,1423205858935255040,en,2021-08-05 08:54:53+00:00,RT @tariqkrim: I didn't know the mix where I saw her performed was put online enjoy : https://t.co/XXYRXOZLLX,1,0,0,0,[],[],tariqkrim,[],https://soundcloud.com/moogfest/k-hand-moogfest-mix?in=khand/sets/k-hand-streams,[],1422869309529989123,1428461,retweeted
2098,783674594976604160,rashikumonaize,パク・チュー,Sex（エロ本とか）Drug（焼酎とか）and Repetitive Beats,東京都,45,253,6449,1423205744183111680,1423205744183111680,ja,2021-08-05 08:54:25+00:00,"ウソやろ
昨日のK-Handさんに続いて…
R.I.P. https://t.co/HUIzKtmGa8",0,0,0,0,[],[],[],K-Handさん,https://twitter.com/amass_jp/status/1423098845236326400,[],1423098845236326400,229188693,quoted
2099,1428461,tariqkrim,Tariq KRIM,"Founder and Tech philosopher: @morepolite, @jolicloud, @netvibes. Also @codesouverain, https://t.co/20S1OxXMgV. Ex advisor to 🇫🇷Gov @cnnum, YGL (@wef), TR35 (@mit)","Paris, France",30198,3503,17866,1423204684110696448,1422869309529989120,en,2021-08-05 08:50:13+00:00,I didn't know the mix where I saw her performed was put online enjoy : https://t.co/XXYRXOZLLX,1,1,2,0,1428461.0,[],[],[],https://soundcloud.com/moogfest/k-hand-moogfest-mix?in=khand/sets/k-hand-streams,[],1422869309529989123,1428461,replied_to
2100,999677142018469888,Brano93003600,Brano,"BR▽NO Electronic music 
Instagram :  @brano93003600 (Bruno Mille)",Seine-Saint-Denis,145,122,2229,1423203131782045696,1423203131782045696,en,2021-08-05 08:44:03+00:00,RT @I_Skream: Paul Johnson and K Hand....... 💔🙏,20,0,0,0,[],[],I_Skream,"Paul Johnson, K Hand",[],[],1423016779102703616,23989515,retweeted
2101,921881722064474112,KICKIN_atp,“PITCH BLACK” 🎛🎹🎧,"趣味で不定期WEB DJmixやトラックメイクをしている""PITCH BLACK""です🔊🎧中の人はDJ&トラックメイカーのZOEと告知&トラックメイカーのキッキン。DQXプレイヤーでもあるのでそっち系のツイートも。活動履歴はモーメント参照✌️We are 電気の財布🥴 #_pitch_black",日本 東京,291,616,186935,1423201926024372224,1422772912877043712,ja,2021-08-05 08:39:15+00:00,K-HAND姐さん56歳だってよ😑違うじゃん😫  ZOE,0,0,1,0,9.218817220644741e+17,[],[],ZOE,[],[],1422772912877043714,921881722064474112,replied_to
2102,26702403,_daviDJesus_,David Jesus (daviDJesus),,Portugal,86,87,2156,1423201632297308160,1423201632297308160,pt,2021-08-05 08:38:05+00:00,RIP 🙏 Paul Johnson &amp; K Hand // Eles viverão para sempre através da música e memórias incríveis que nos deixaram...🎧🎶🙏 https://t.co/PZ1R7mO2MB,0,0,0,0,[],[],[],Paul Johnson,https://www.instagram.com/p/CSL7CKqs54K/?utm_medium=twitter,[],[],[],[]
2103,338991831,sg1k1,sg1k,　,[],12,18,622,1423201555809923072,1423201555809923072,ja,2021-08-05 08:37:47+00:00,K.HANDもPJも亡くなるのなんなんだ。,0,1,0,0,[],[],[],K.HAND,[],[],[],[],[]
2104,129479601,LoicDeLaMettrie,Loïc de la Mettrie,"Techno activist, Industrial lover, Hard techno amateur, Hard dance apprentice, EBM listener, #RaveDaddy, vie balnéaire, cinéma et spinozisme",Marseille,1065,689,69283,1423201092112953344,1423200296910692352,fr,2021-08-05 08:35:56+00:00,"L'article (eng.) où @DJmag revient sur le parcours de Kelli Hand, ""première dame de Détroit"" : https://t.co/F5bcr4ZCT5",2,0,2,0,129479601.0,[],DJmag,[],https://djmag.com/news/k-hand-detroit,[],1423200296910692358,129479601,replied_to
2105,28526315,gillhp,gill price,,sheffield,538,1630,69345,1423200440171311104,1423200440171311104,en,2021-08-05 08:33:21+00:00,"“If it’s not on vinyl, it’s not final, that’s the bottom line,”
Kelli Hand, AKA dance music producer K-Hand, dies aged 56 https://t.co/nNgg6s3XX6",0,0,0,0,[],[],[],"Kelli Hand, K-Hand",https://www.theguardian.com/music/2021/aug/04/kelli-hand-aka-dance-music-producer-k-hand-dies-aged-56,[],[],[],[]
2106,2300265187,OliverHoMusic,oliver ho,BROKEN ENGLISH CLUB - SLOW WHITE FALL - ZOV ZOV - FOR BOOKINGS CONTACT- nina@apelago.com https://t.co/KJ1Y2b93sv,LONDON-UK,3049,833,3432,1423194835566186496,1423194835566186496,en,2021-08-05 08:11:05+00:00,"Rip Paul Johnson and K Hand. Both of them produced music that blew my mind, crazy unique music. Beautiful strange and funky.",1,0,34,0,[],[],[],"Paul Johnson, K Hand",[],[],[],[],[]
